ID,box,test_date,time_start,set_number,chamber,sex,population,flew,died?,flight_type,flight_details,NOTES,filename,mass,short-wing?,eggs,time_end
116,,11.06,9:55am,73,A-4,,Homestead,Y,,B,bursts,,set73-11-06-19-A4_116.txt,0.039,,,
126,,11.06,9:58am,73,B-1,,Homestead,Y,,B,bursts,,set73-11-06-19-B1_126.txt,0.054,,,
124,,11.06,9:59am,73,B-2,,Homestead,Y,,B,bursts,,set73-11-06-19-B2_124.txt,0.052,,,
183,P,11.06,10:30am,73,A-2,,North Key Largo,Y,,C,continuous,,set73-11-06-19-A2_183.txt,0.043,,,11:08am
50,,11.06,10:31am,73,A-3,,Key Largo,N,,,,,set73-11-06-19-A3_50.txt,0.050,,,
155,,11.06,10:32am,73,A-4,,Lake Wales,N,,,,,set73-11-06-19-A4_155.txt,0.044,,,
120,,11.06,10:34am,73,B-1,,Homestead,Y,,C,continuous,,set73-11-06-19-B1_120.txt,0.039,,,2:57pm
262,,11.06,10:35am,73,B-2,,North Key Largo,N,,,,,set73-11-06-19-B2_262.txt,0.049,,,
235,,11.06,10:36am,73,B-4,,North Key Largo,Y,,B,bursts,,set73-11-06-19-B4_235.txt,0.115,,,
113,,11.06,11:10am,73,A-2,,Homestead,Y,,C,continuous,,set73-11-06-19-A2_113.txt,0.049,,,4:08pm
89,P,11.06,11:11am,73,A-3,,Homestead,Y,,C,continuous,,set73-11-06-19-A3_89.txt,0.054,,,8:30pm
380,,11.06,11:12am,73,A-4,,Leesburg,N,,,,,set73-11-06-19-A4_380.txt,0.098,,,
90,P,11.06,11:13am,73,B-2,,Homestead,N,,,,,set73-11-06-19-B2_90.txt,0.070,,,
413,,,,,,,Gainesville,,Y,,,,NA,,,,
73,,11.06,11:15am,73,B-4,,North Key Largo,N,,,,,set73-11-06-19-B4_73.txt,0.039,,,
300,,11.06,11:47am,73,A-4,,Lake Placid,N*,,,,paint fell off,set73-11-06-19-A4_300.txt,0.036,,,
346,,,,,,,Lake Placid,,Y,,,,NA,,,,
12,,11.06,11:49am,73,B-2,,Planatation Key,N,,,,,set73-11-06-19-B2_12.txt,0.090,,,
223,,11.06,11:50am,73,B-4,,North Key Largo,N,,,,,set73-11-06-19-B4_223.txt,0.111,,,
92,,11.06,12:25pm,73,A-4,,Homestead,N,,,,,set73-11-06-19-A4_92.txt,0.040,,,
259,,11.06,12:26pm,73,B-2,,North Key Largo,N,,,,,set73-11-06-19-B2_259.txt,0.045,,,
320,,11.06,12:27pm,73,B-4,,Lake Placid,N,,,,,set73-11-06-19-B4_320.txt,0.106,,,
84,,11.06,1:01pm,73,A-4,,North Key Largo,Y,,B,bursts,,set73-11-06-19-A4_84.txt,0.042,,,
96,,11.06,1:10pm,73,B-2,,Homestead,Y,,B,bursts,,set73-11-06-19-B2_96.txt,0.050,,,
67,P,11.06,1:10pm,73,B-3,,North Key Largo,Y,,B,bursts,,set73-11-06-19-B3_67.txt,0.042,,,
312,,11.06,1:11pm,73,B-4,,Lake Placid,Y,,B,bursts,,set73-11-06-19-B4_312.txt,0.041,,,
308,,11.06,1:46pm,73,A-4,,Lake Placid,Y,,B,bursts,,set73-11-06-19-A4_308.txt,0.037,,,
136,,11.06,1:48pm,73,B-2,,Homestead,N,,,,,set73-11-06-19-B2_136.txt,0.042,,,
152,,11.06,1:49pm,73,B-3,,Lake Wales,Y,,B,bursts,,set73-11-06-19-B3_152.txt,0.046,,,
288,P,11.06,1:50pm,73,B-4,,North Key Largo,Y,,B,bursts,,set73-11-06-19-B4_288.txt,0.041,,,
129,,11.06,2:23pm,73,A-4,,Homestead,Y,,B,bursts,*wrong pulled,set73-11-06-19-A4_129.txt,0.050,,,
299,P,11.06,2:25pm,73,B-2,,Lake Placid,Y,,B,bursts,,set73-11-06-19-B2_299.txt,0.040,,,
197,,11.06,2:26pm,73,B-3,,North Key Largo,Y,,B,bursts,,set73-11-06-19-B3_197.txt,0.032,,,
387,,11.06,2:27pm,73,B-4,,Leesburg,Y,,B,bursts,,set73-11-06-19-B4_387.txt,0.062,,,
328,,11.06,3:00pm,73,A-4,,Lake Placid,Y,,B,bursts,,set73-11-06-19-A4_328.txt,0.069,,Y,
311,,11.06,3:01pm,73,B-1,,Lake Placid,N,,,,,set73-11-06-19-B1_311.txt,0.046,,,
318,,11.06,3:02pm,73,B-2,,Lake Placid,Y,,B,bursts,,set73-11-06-19-B2_318.txt,0.039,,,
123,,11:06,3:35pm,73,A-4,,Homestead,Y,,B,bursts,,set73-11-06-19-A4_123.txt,0.049,,,
329,,11.07,8:53am,74,A-1,,Lake Placid,Y,,B,bursts,,set74-11-07-19-A1_329.txt,0.046,,,
296,,11.07,8:55am,74,A-2,,Lake Placid,Y,,B,bursts,,set74-11-07-19-A2_296.txt,0.065,,,
111,,11.07,8:55am,74,A-3,,Homestead,Y,,B,bursts,,set74-11-07-19-A3_111.txt,0.041,,,
276,,11.07,8:56am,74,A-4,,North Key Largo,Y,,C,continuous,,set74-11-07-19-A4_276.txt,0.055,,,7:30pm
129,,11.07,8:57am,74,B-1,,Homestead,Y,,B,bursts,,set74-11-07-19-B1_129.txt,0.045,,,
313,,11.07,8:58am,74,B-2,,Lake Placid,Y,,C,continuous,,set74-11-07-19-B2_313.txt,0.066,,,9:43am
332,,11.07,8:59am,74,B-3,,Lake Placid,Y,,C,continuous,,set74-11-07-19-B3_332.txt,0.048,,,10:11am
257,P,11.07,9:00am,74,B-4,,North Key Largo,Y,,B,bursts,,set74-11-07-19-B4_257.txt,0.034,,,
226,,11.07,9:32am,74,A-1,,North Key Largo,Y,,B,bursts,,set74-11-07-19-A1_226.txt,0.037,,,
101,,11.07,9:33am,74,A-2,,Homestead,Y,,C,continuous,,set74-11-07-19-A2_101.txt,0.044,,,2:28pm
109,,11.07,9:34am,74,A-3,,Homestead,Y,,BC,bursts to continuous,,set74-11-07-19-A3_109.txt,0.084,,,4:02pm
68,,11.07,9:35am,74,B-1,,North Key Largo,N,,,,,set74-11-07-19-B1_68.txt,0.078,,,
103,,11.07,9:36am,74,B-4,,Homestead,Y,,B,bursts,,set74-11-07-19-B4_103.txt,0.049,,,
336,,11.07,10:09am,74,A-1,,Lake Placid,Y,,B,bursts,,set74-11-07-19-A1_336.txt,0.049,,,
116,,11.07,10:10am,74,B-1,,Homestead,Y,,B,bursts,,set74-11-07-19-B1_116.txt,0.038,,,
126,,11.07,10:11am,74,B-2,,Homestead,Y,,B,bursts,,set74-11-07-19-B2_126.txt,0.055,,,
124,,11.07,10:12am,74,B-3,,Homestead,N,,,,,set74-11-07-19-B3_124.txt,0.050,,,
50,,11.07,10:14am,74,B-4,,Key Largo,N,,,,,set74-11-07-19-B4_50.txt,0.044,,,
155,,11.07,10:47am,74,A-1,,Lake Wales,N,,,,,set74-11-07-19-A1_155.txt,0.042,,,
262,,11.07,10:48am,74,B-1,,North Key Largo,N,,,,,set74-11-07-19-B1_262.txt,0.046,,,
235,,11.07,10:49am,74,B-2,,North Key Largo,Y,,B,bursts,,set74-11-07-19-B2_235.txt,0.105,,,
380,,11.07,10:49am,74,B-3,,Leesburg,N,,,,,set74-11-07-19-B3_380.txt,0.091,,,
90,P,11.07,10:50am,74,B-4,,Homestead,N,,,,,set74-11-07-19-B4_90.txt,0.063,,,
73,,11.07,11:25am,74,A-1,,North Key Largo,N,,,,,set74-11-07-19-A1_73.txt,0.037,,,
12,,11.07,11:27am,74,B-1,,Planatation Key,N,,,,,set74-11-07-19-B1_12.txt,0.074,,,
223,,11.07,11:28am,74,B-2,,North Key Largo,N,,,,,set74-11-07-19-B2_223.txt,0.124,,,
92,,11.07,11:29am,74,B-3,,Homestead,N,,,,,set74-11-07-19-B3_92.txt,0.044,,,
259,,11.07,11:30am,74,B-4,,North Key Largo,N,,,,,set74-11-07-19-B4_259.txt,0.044,,,
320,,11.07,12:02pm,74,A-1,,Lake Placid,N,,,,,set74-11-07-19-A1_320.txt,0.107,,,
300,,11.07,12:03pm,74,B-1,,Lake Placid,N,,,,,set74-11-07-19-B1_300.txt,0.039,,,
84,,11.07,1:56pm,74,A-1,,North Key Largo,Y,,B,bursts,,set74-11-07-19-A1_84.txt,0.050,,,
96,,11.07,1:59pm,75,B-2,,Homestead,Y,,B,bursts,,set75-11-07-19-B2_96.txt,0.048,,,
67,,11.07,2:02pm,75,B-3,,North Key Largo,Y,,B,bursts,,set75-11-07-19-B3_67.txt,0.041,,,
312,,11.07,2:02pm,75,B-4,,Lake Placid,Y,,BC,bursts to continuous,,set75-11-07-19-B4_312.txt,0.048,,,2:57pm
308,,11.07,1:58pm,75,B-1,,Lake Placid,Y,,B,bursts,,set75-11-07-19-B1_308.txt,0.040,,,
152,,11.08,9:02am,76,A-1,,Lake Wales,Y,,C,continuous,,set76-11-08-19-A1_152.txt,0.043,,,9:54am
288,P,11.08,9:03am,76,A-2,,North Key Largo,Y,,BC,bursts to continuous,,set76-11-08-19-A2_288.txt,0.039,,,10:05am
123,,11.08,9:04am,76,A-3,,Homestead,Y,,B,bursts,,set76-11-08-19-A3_123.txt,0.043,,,
299,P,11.08,9:05am,76,A-4,,Lake Placid,Y,,B,bursts,,set76-11-08-19-A4_299.txt,0.039,,,
197,,11.08,9:05am,76,B-1,,North Key Largo,Y,,B,bursts,,set76-11-08-19-B1_197.txt,0.031,,,
387,,11.08,9:06am,76,B-2,,Leesburg,Y,,B,bursts,,set76-11-08-19-B2_387.txt,0.059,,,
328,,11.08,9:07am,76,B-3,,Lake Placid,Y,,BC,bursts to continuous,,set76-11-08-19-B3_328.txt,0.067,,Y,9:56am
311,,11.08,9:08am,76,B-4,,Lake Placid,Y,,B,bursts,,set76-11-08-19-B4_311.txt,0.044,,,
318,,11.08,9:39am,76,A-3,,Lake Placid,Y,,B,bursts,,set76-11-08-19-A3_318.txt,0.034,,,
329,,11.08,9:40am,76,A-4,,Lake Placid,Y,,B,bursts,,set76-11-08-19-A4_329.txt,0.048,,,
296,P,11.08,9:41am,76,B-1,,Lake Placid,Y,,B,bursts,,set76-11-08-19-B1_296.txt,0.067,,Y,
111,,11.08,9:42am,76,B-2,,Homestead,Y,,B,bursts,,set76-11-08-19-B2_111.txt,0.043,,,
129,,11.08,9:43am,76,B-4,,Homestead,Y,,B,bursts,,set76-11-08-19-B4_129.txt,0.053,,,
257,P,11.08,10:16am,76,A-1,,North Key Largo,Y,,B,bursts,,set76-11-08-19-A1_257.txt,0.036,,,
226,,11.08,10:18am,76,A-2,,North Key Largo,Y,,B,bursts,,set76-11-08-19-A2_226.txt,0.040,,,
103,,11.08,10:18am,76,A-3,,Homestead,Y,,B,bursts,,set76-11-08-19-A3_103.txt,0.048,,,
336,,11.08,10:19am,76,A-4,,Lake Placid,Y,,BC,bursts to continuous,,set76-11-08-19-A4_336.txt,0.064,,Y,4:34pm
116,,11.08,10:20am,76,B-1,,Homestead,Y,,B,bursts,,set76-11-08-19-B1_116.txt,0.036,,,
126,,11.08,10:21am,76,B-2,,Homestead,Y,,C,continuous,,set76-11-08-19-B2_126.txt,0.055,,,11:04am
124,,11.08,10:21am,76,B-3,,Homestead,Y,,B,bursts,,set76-11-08-19-B3_124.txt,0.054,,,
235,,11.08,10:22am,76,B-4,,North Key Largo,Y,,B,bursts,,set76-11-08-19-B4_235.txt,0.099,,Y,
136,,11.08,10:55am,76,A-1,,Homestead,Y,,B,bursts,,set76-11-08-19-A1_136.txt,0.036,,,
